Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-19,15:59:54,"""CNR8841884""",Cancelled by Customer,"""CID8151608""",Go Mini,Udyog Bhawan,Sushant Lok,19.1,,1.0,Driver asked to cancel,,,,,,,,,
2024-09-24,20:14:53,"""CNR9856832""",Completed,"""CID2022929""",Auto,ITO,Samaypur Badli,10.7,29.9,,,,,,,331.0,34.5,3.5,4.1,Uber Wallet
2024-06-20,18:16:45,"""CNR8047920""",No Driver Found,"""CID8981266""",Premier Sedan,Noida Sector 62,Mansarovar Park,,,,,,,,,,,,,
2024-11-28,17:56:59,"""CNR7321906""",Completed,"""CID5061209""",Premier Sedan,IFFCO Chowk,Kashmere Gate,6.6,41.8,,,,,,,421.0,6.79,4.2,4.5,Credit Card
2024-03-11,15:17:35,"""CNR5836833""",Completed,"""CID7801419""",eBike,Shahdara,Nawada,8.0,33.4,,,,,,,86.0,48.85,4.2,4.1,UPI
2024-01-22,21:36:24,"""CNR1137524""",Completed,"""CID1716997""",Bike,Rohini East,Jama Masjid,12.1,19.2,,,,,,,396.0,13.08,4.4,3.8,Credit Card
2024-06-11,10:43:12,"""CNR7053642""",Completed,"""CID9135792""",Go Mini,Rohini West,Huda City Centre,11.1,40.9,,,,,,,910.0,5.97,4.2,4.6,UPI
2024-09-01,06:52:21,"""CNR9172304""",No Driver Found,"""CID8348621""",Premier Sedan,Khan Market,Mehrauli,,,,,,,,,,,,,
2024-11-08,09:36:50,"""CNR7645903""",Completed,"""CID3786044""",Bike,Kashmere Gate,Delhi Gate,8.0,38.0,,,,,,,277.0,19.01,4.6,4.6,UPI
2024-11-08,15:02:26,"""CNR1051584""",Completed,"""CID2143176""",Go Mini,Yamuna Bank,IMT Manesar,8.4,23.1,,,,,,,641.0,18.22,4.2,3.8,UPI
2024-12-09,16:51:35,"""CNR6964912""",Cancelled by Driver,"""CID4309665""",Go Mini,Azadpur,Nawada,7.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-02,20:44:22,"""CNR2986823""",Completed,"""CID4325613""",Premier Sedan,AIIMS,Karkarduma,6.0,18.0,,,,,,,251.0,32.56,4.6,4.3,Credit Card
2024-10-31,17:35:25,"""CNR7295317""",Completed,"""CID8176988""",Go Mini,Tagore Garden,IGI Airport,12.4,25.0,,,,,,,220.0,24.65,4.2,4.6,UPI
2024-03-17,22:58:44,"""CNR8238716""",Cancelled by Driver,"""CID4243342""",Go Sedan,Maidan Garhi,Udyog Vihar,6.1,,,,1.0,Customer related issue,,,,,,,
2024-05-19,15:52:05,"""CNR5135986""",Cancelled by Driver,"""CID6760635""",Go Mini,Narsinghpur,Ghitorni,10.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-21,10:52:44,"""CNR3868474""",Completed,"""CID6294615""",Bike,Kalkaji,Dwarka Mor,7.0,32.0,,,,,,,988.0,23.92,4.6,4.9,UPI
2024-04-26,16:20:17,"""CNR8550593""",Completed,"""CID3131340""",Go Mini,Welcome,Ghitorni,4.6,21.3,,,,,,,656.0,2.41,5.0,4.6,Cash
2024-12-04,17:15:44,"""CNR4050765""",Cancelled by Customer,"""CID3058300""",Bike,New Colony,Noida Film City,9.8,,1.0,Change of plans,,,,,,,,,
2024-07-06,21:44:18,"""CNR3825727""",Completed,"""CID8505895""",Premier Sedan,Bhiwadi,Pragati Maidan,5.5,31.7,,,,,,,332.0,41.98,3.8,4.5,Credit Card
2024-10-03,22:35:53,"""CNR9169870""",Completed,"""CID6321799""",Auto,Rohini East,Dwarka Sector 21,11.6,19.7,,,,,,,98.0,39.77,4.7,4.1,UPI
2024-10-08,15:29:16,"""CNR6263887""",Completed,"""CID2802536""",Go Mini,Paharganj,Ashram,5.3,27.4,,,,,,,289.0,14.5,4.6,4.7,Credit Card
2024-04-28,15:49:38,"""CNR1886544""",Completed,"""CID6250279""",Go Mini,Pitampura,Vinobapuri,5.8,25.3,,,,,,,633.0,46.75,4.9,4.9,Cash
2024-12-02,21:29:26,"""CNR3562322""",Completed,"""CID2416239""",Auto,Saidulajab,South Extension,3.9,39.5,,,,,,,195.0,4.52,3.1,4.3,Debit Card
2024-01-17,10:14:31,"""CNR5988055""",Cancelled by Driver,"""CID6850917""",Auto,Subhash Chowk,Netaji Subhash Place,6.8,,,,1.0,Customer related issue,,,,,,,
2024-06-07,17:16:09,"""CNR3209705""",Completed,"""CID7287148""",Go Mini,Cyber Hub,Khandsa,10.8,29.7,,,,,,,301.0,39.11,4.3,4.1,Debit Card
2024-04-14,22:13:49,"""CNR2988126""",Completed,"""CID4909971""",Go Mini,Bhiwadi,Uttam Nagar,3.1,20.7,,,,,,,641.0,31.01,4.3,4.6,Uber Wallet
2024-06-15,16:14:12,"""CNR3543053""",Cancelled by Driver,"""CID3115139""",Auto,Samaypur Badli,Anand Vihar,7.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-04,10:49:56,"""CNR6859924""",Completed,"""CID1801983""",Go Mini,Sultanpur,Noida Extension,14.1,39.5,,,,,,,146.0,40.33,4.0,3.1,UPI
2024-01-29,09:43:56,"""CNR2131965""",Completed,"""CID2056136""",Auto,Aya Nagar,Sultanpur,13.5,41.9,,,,,,,179.0,40.21,4.6,5.0,Cash
2024-12-18,01:38:11,"""CNR7367804""",Completed,"""CID9720938""",Auto,Sarai Kale Khan,Uttam Nagar,9.3,21.5,,,,,,,535.0,16.11,4.3,5.0,Cash
2024-07-04,20:10:51,"""CNR3088064""",Completed,"""CID5275113""",Premier Sedan,Inderlok,Jor Bagh,5.1,18.4,,,,,,,769.0,19.07,4.2,4.4,UPI
2024-09-05,21:16:37,"""CNR8634732""",Completed,"""CID8530639""",Go Sedan,Sonipat,Rajiv Nagar,2.4,25.4,,,,,,,238.0,18.27,4.9,4.6,UPI
2024-06-25,14:04:53,"""CNR6731171""",Completed,"""CID4800362""",Go Mini,Basai Dhankot,Old Gurgaon,5.7,18.8,,,,,,,72.0,23.08,3.7,4.5,Debit Card
2024-07-08,10:30:09,"""CNR4859116""",Incomplete,"""CID7339139""",Bike,IIT Delhi,Vatika Chowk,6.3,17.3,,,,,1.0,Customer Demand,328.0,8.4,,,UPI
2024-12-02,16:24:30,"""CNR9484859""",Completed,"""CID6868166""",Go Sedan,Pulbangash,Arjangarh,8.5,36.3,,,,,,,492.0,38.7,3.2,4.2,Cash
2024-04-04,10:30:52,"""CNR5976068""",Cancelled by Customer,"""CID9129497""",Auto,AIIMS,Satguru Ram Singh Marg,12.8,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-12-18,13:12:37,"""CNR2687265""",Cancelled by Customer,"""CID4628955""",Go Sedan,Paharganj,Gwal Pahari,5.2,,1.0,Wrong Address,,,,,,,,,
2024-11-04,11:51:54,"""CNR5573135""",Completed,"""CID2845947""",Bike,Kirti Nagar,Bahadurgarh,9.4,25.6,,,,,,,277.0,36.24,4.2,3.7,UPI
2024-04-12,12:27:34,"""CNR8862079""",Completed,"""CID6388482""",Go Sedan,Indirapuram,Govindpuri,10.4,31.2,,,,,,,1151.0,3.17,3.7,4.7,Cash
2024-12-04,13:19:45,"""CNR5360437""",Cancelled by Driver,"""CID7472247""",Go Sedan,Nehru Place,Sarojini Nagar,4.3,,,,1.0,More than permitted people in there,,,,,,,
2024-05-20,18:02:57,"""CNR8152369""",Completed,"""CID6094001""",Go Mini,Sarojini Nagar,Mehrauli,5.4,24.8,,,,,,,118.0,8.9,4.3,3.7,UPI
2024-12-24,08:46:42,"""CNR4235205""",Completed,"""CID5944143""",Go Sedan,Mayur Vihar,Sarojini Nagar,12.8,35.0,,,,,,,803.0,30.6,3.4,4.9,Uber Wallet
2024-08-18,08:05:10,"""CNR2535452""",Completed,"""CID8060368""",Go Sedan,India Gate,Tagore Garden,10.5,34.8,,,,,,,879.0,45.61,4.2,4.2,UPI
2024-06-10,07:08:54,"""CNR7858759""",Completed,"""CID1249768""",Auto,Gwal Pahari,Jama Masjid,9.1,42.7,,,,,,,150.0,30.11,4.7,4.6,UPI
2024-03-08,10:48:31,"""CNR4451831""",Completed,"""CID4603276""",Go Sedan,Connaught Place,Badarpur,14.5,26.2,,,,,,,712.0,37.5,4.2,4.6,Cash
2024-02-27,08:04:01,"""CNR6878480""",Cancelled by Driver,"""CID7224277""",Uber XL,Ashok Park Main,Sarai Kale Khan,11.8,,,,1.0,Customer related issue,,,,,,,
2024-11-09,08:28:27,"""CNR6407054""",Completed,"""CID2105672""",Auto,Shahdara,Sarai Kale Khan,5.4,42.7,,,,,,,676.0,39.08,4.2,3.9,UPI
2024-10-02,18:36:21,"""CNR6364702""",Completed,"""CID6094236""",Go Mini,Indraprastha,Rajouri Garden,9.0,42.9,,,,,,,632.0,10.68,5.0,4.9,Cash
2024-09-05,15:07:38,"""CNR5919424""",Completed,"""CID5356794""",Premier Sedan,Tagore Garden,Anand Vihar,12.0,34.2,,,,,,,702.0,34.62,4.9,4.6,UPI
2024-07-27,09:38:57,"""CNR6463699""",Incomplete,"""CID9507567""",eBike,Shivaji Park,Ashok Vihar,9.2,14.6,,,,,1.0,Other Issue,273.0,10.5,,,UPI
2024-03-30,21:40:39,"""CNR7867367""",Completed,"""CID7963037""",eBike,Huda City Centre,India Gate,6.2,16.6,,,,,,,683.0,3.94,4.9,4.3,Debit Card
2024-04-14,05:08:35,"""CNR2913923""",Completed,"""CID2826904""",Bike,Meerut,Manesar,10.2,26.2,,,,,,,705.0,36.99,3.5,4.8,UPI
2024-09-02,22:40:57,"""CNR5620342""",No Driver Found,"""CID1224542""",Go Mini,Indirapuram,Rajiv Nagar,,,,,,,,,,,,,
2024-10-08,11:55:02,"""CNR6740687""",Cancelled by Driver,"""CID6090023""",Go Sedan,Kadarpur,Botanical Garden,11.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-02,21:18:48,"""CNR4061895""",Completed,"""CID4993479""",Premier Sedan,Khan Market,Kashmere Gate,13.0,41.3,,,,,,,469.0,45.39,4.2,4.9,UPI
2024-10-09,05:55:38,"""CNR3211636""",No Driver Found,"""CID5556474""",Bike,Janakpuri,Old Gurgaon,,,,,,,,,,,,,
2024-11-17,04:10:08,"""CNR6536072""",Completed,"""CID8313582""",Auto,Nawada,Meerut,3.3,36.1,,,,,,,161.0,14.99,4.9,3.9,Cash
2024-01-29,19:51:39,"""CNR3406657""",Completed,"""CID6853041""",Go Mini,Sushant Lok,Mehrauli,11.2,45.0,,,,,,,259.0,26.35,4.3,4.3,Cash
2024-11-29,16:24:37,"""CNR9036529""",Cancelled by Driver,"""CID2001733""",Go Mini,Barakhamba Road,Sonipat,11.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-19,16:00:54,"""CNR2099549""",Completed,"""CID4663047""",Auto,Narsinghpur,Aya Nagar,3.2,29.9,,,,,,,908.0,19.73,4.9,4.4,Cash
2024-03-06,13:10:15,"""CNR5362023""",Completed,"""CID4125652""",Auto,Preet Vihar,Khandsa,8.1,30.9,,,,,,,355.0,31.8,4.6,4.7,Cash
2024-12-13,10:50:39,"""CNR6852551""",No Driver Found,"""CID4218363""",Go Mini,Model Town,Panipat,,,,,,,,,,,,,
2024-06-28,21:49:20,"""CNR6169639""",Completed,"""CID8502519""",Go Sedan,Vidhan Sabha,Civil Lines Gurgaon,14.6,32.6,,,,,,,460.0,27.91,4.9,4.8,Cash
2024-04-26,13:23:16,"""CNR7851191""",Completed,"""CID5943539""",Go Sedan,Noida Extension,Panchsheel Park,10.5,43.3,,,,,,,864.0,22.5,4.4,3.9,Cash
2024-04-17,19:26:52,"""CNR5952708""",No Driver Found,"""CID1272660""",Go Sedan,Azadpur,Mundka,,,,,,,,,,,,,
2024-12-12,16:15:57,"""CNR8738874""",No Driver Found,"""CID7172876""",eBike,Sikanderpur,Saket,,,,,,,,,,,,,
2024-06-16,15:46:44,"""CNR6258909""",Completed,"""CID3342312""",Premier Sedan,Civil Lines Gurgaon,Rajiv Nagar,10.6,22.9,,,,,,,1040.0,31.35,4.6,4.6,UPI
2024-06-12,00:03:25,"""CNR2500820""",Cancelled by Customer,"""CID2408065""",Bike,Keshav Puram,New Colony,15.9,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-05-27,21:57:17,"""CNR1546985""",Completed,"""CID4006945""",eBike,GTB Nagar,Sikanderpur,4.9,44.1,,,,,,,194.0,33.92,3.7,4.8,Credit Card
2024-04-14,17:18:06,"""CNR4896408""",Incomplete,"""CID6703592""",eBike,Saket,Vaishali,5.3,24.8,,,,,1.0,Vehicle Breakdown,462.0,7.44,,,Credit Card
2024-12-13,14:00:30,"""CNR1950530""",Completed,"""CID8725648""",Go Mini,Adarsh Nagar,Kalkaji,14.2,44.2,,,,,,,329.0,32.57,4.2,4.7,Credit Card
2024-06-02,10:59:50,"""CNR6625151""",Completed,"""CID2729446""",Auto,Ghitorni,Gurgaon Sector 29,14.2,15.6,,,,,,,373.0,9.04,3.4,4.6,Cash
2024-01-27,11:28:38,"""CNR3401014""",Cancelled by Driver,"""CID7164777""",Go Sedan,Chandni Chowk,Shastri Nagar,6.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-03,08:15:04,"""CNR9113914""",Completed,"""CID1659441""",eBike,Ghaziabad,Vishwavidyalaya,14.6,42.1,,,,,,,457.0,7.49,4.2,3.7,UPI
2024-11-07,14:51:32,"""CNR4129943""",Completed,"""CID7702563""",Go Sedan,Sushant Lok,Rajiv Nagar,13.6,20.5,,,,,,,453.0,47.25,4.6,4.5,UPI
2024-07-14,17:02:28,"""CNR4258116""",No Driver Found,"""CID3756990""",Auto,Munirka,Karkarduma,,,,,,,,,,,,,
2024-11-10,17:24:04,"""CNR7455337""",Cancelled by Driver,"""CID6708613""",Go Sedan,Paharganj,Noida Film City,9.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-26,19:54:01,"""CNR1556371""",Completed,"""CID9899283""",Premier Sedan,Uttam Nagar,Jasola,4.0,32.2,,,,,,,659.0,10.52,5.0,3.9,UPI
2024-04-02,20:33:34,"""CNR1898689""",Cancelled by Driver,"""CID7908891""",Bike,Udyog Vihar,Paharganj,9.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-21,11:30:21,"""CNR8713276""",No Driver Found,"""CID8863581""",Go Sedan,Anand Vihar ISBT,Karkarduma,,,,,,,,,,,,,
2024-01-09,09:24:01,"""CNR6766366""",Completed,"""CID4588901""",Go Mini,Azadpur,Moti Nagar,7.7,16.0,,,,,,,2200.0,35.26,4.3,4.9,Cash
2024-06-12,14:45:06,"""CNR2128662""",No Driver Found,"""CID2132130""",Bike,Tagore Garden,Jama Masjid,,,,,,,,,,,,,
2024-04-21,08:01:08,"""CNR1824307""",Completed,"""CID6432938""",Go Mini,GTB Nagar,Rithala,6.8,20.1,,,,,,,596.0,3.86,4.2,4.4,UPI
2024-09-24,15:41:17,"""CNR4834798""",Completed,"""CID3294334""",Bike,IIT Delhi,Kaushambi,8.1,31.3,,,,,,,119.0,18.74,4.3,4.7,UPI
2024-03-13,23:28:48,"""CNR2221013""",Cancelled by Driver,"""CID1981403""",Go Sedan,Hauz Rani,IGNOU Road,11.9,,,,1.0,Customer related issue,,,,,,,
2024-07-06,18:06:55,"""CNR7086452""",Cancelled by Driver,"""CID5496349""",Go Mini,Govindpuri,Saidulajab,3.1,,,,1.0,Customer related issue,,,,,,,
2024-02-02,15:22:06,"""CNR3910833""",Completed,"""CID5420226""",Go Mini,Mayur Vihar,Rithala,8.2,39.0,,,,,,,923.0,14.01,4.6,4.8,Cash
2024-03-03,19:32:05,"""CNR7256335""",Cancelled by Customer,"""CID8367403""",Go Sedan,Hauz Khas,Botanical Garden,19.9,,1.0,AC is not working,,,,,,,,,
2024-05-09,20:50:38,"""CNR2113101""",Completed,"""CID7044626""",Premier Sedan,Akshardham,Sarai Kale Khan,10.7,17.8,,,,,,,424.0,48.89,4.7,4.8,Uber Wallet
2024-02-15,08:50:51,"""CNR6632912""",Completed,"""CID6242948""",Go Sedan,Chirag Delhi,Tagore Garden,12.2,24.1,,,,,,,228.0,38.71,4.2,4.1,UPI
2024-09-09,16:53:17,"""CNR9221594""",Cancelled by Driver,"""CID3662043""",Bike,Subhash Nagar,Punjabi Bagh,4.0,,,,1.0,More than permitted people in there,,,,,,,
2024-05-17,11:31:06,"""CNR6103529""",Incomplete,"""CID5523739""",eBike,Jor Bagh,Hauz Khas,3.6,21.3,,,,,1.0,Other Issue,726.0,6.0,,,UPI
2024-11-22,12:14:32,"""CNR6739944""",Completed,"""CID4737070""",Premier Sedan,Gurgaon Sector 29,Patel Chowk,6.3,35.2,,,,,,,148.0,42.71,4.6,4.3,Cash
2024-03-24,21:50:21,"""CNR8251236""",Completed,"""CID5086652""",Go Mini,Jor Bagh,Janakpuri,12.4,32.7,,,,,,,1423.0,47.45,4.9,4.6,Credit Card
2024-04-02,09:12:15,"""CNR7303110""",Completed,"""CID5295608""",Go Sedan,Subhash Chowk,Peeragarhi,13.6,29.8,,,,,,,261.0,36.83,4.2,3.7,Uber Wallet
2024-02-09,13:08:17,"""CNR8854158""",Cancelled by Driver,"""CID2799128""",Go Mini,Madipur,Kanhaiya Nagar,7.4,,,,1.0,More than permitted people in there,,,,,,,
2024-08-19,09:20:33,"""CNR9604100""",Cancelled by Customer,"""CID6554035""",Go Sedan,Lajpat Nagar,Huda City Centre,11.5,,1.0,Wrong Address,,,,,,,,,
2024-03-19,16:03:20,"""CNR1433354""",Completed,"""CID1818755""",Bike,Ambience Mall,Chandni Chowk,7.7,23.2,,,,,,,787.0,48.8,4.2,3.4,Debit Card
2024-02-20,15:59:03,"""CNR2197810""",Completed,"""CID4782725""",Go Mini,Kalkaji,Botanical Garden,9.0,29.8,,,,,,,668.0,26.83,3.9,4.3,UPI
2024-03-09,16:38:27,"""CNR8032929""",Completed,"""CID1469839""",Bike,Azadpur,Raj Nagar Extension,5.7,32.7,,,,,,,321.0,4.79,3.0,4.1,Cash
2024-08-14,14:10:48,"""CNR3534281""",Incomplete,"""CID6195458""",Bike,Civil Lines Gurgaon,Tis Hazari,6.9,24.8,,,,,1.0,Other Issue,212.0,18.05,,,Cash
2024-12-15,12:39:23,"""CNR6883635""",Completed,"""CID2978927""",Auto,Kashmere Gate,Pataudi Chowk,11.8,40.3,,,,,,,465.0,45.55,4.9,3.9,Cash
2024-03-14,18:36:24,"""CNR4373631""",Cancelled by Customer,"""CID8281356""",Auto,Saket A Block,Preet Vihar,11.6,,1.0,Wrong Address,,,,,,,,,
2024-01-12,19:11:24,"""CNR4470982""",Completed,"""CID7225487""",Premier Sedan,Panipat,Huda City Centre,11.8,15.5,,,,,,,763.0,26.63,4.2,4.4,Credit Card
2024-08-03,22:42:00,"""CNR7244077""",Completed,"""CID1318706""",Auto,Lok Kalyan Marg,Jhilmil,4.3,33.5,,,,,,,396.0,24.12,4.2,4.3,Uber Wallet
2024-04-07,18:54:56,"""CNR1049806""",Cancelled by Driver,"""CID9147101""",Auto,Sarojini Nagar,Saket A Block,3.0,,,,1.0,Customer related issue,,,,,,,
2024-10-19,10:28:23,"""CNR5018928""",Completed,"""CID7238422""",Bike,Welcome,DLF Phase 3,14.0,22.2,,,,,,,123.0,20.53,4.7,4.5,Cash
2024-08-02,22:36:14,"""CNR9917488""",Completed,"""CID6440588""",Auto,Karkarduma,DLF City Court,4.2,36.6,,,,,,,408.0,39.0,4.6,4.8,UPI
2024-03-25,15:11:11,"""CNR1396929""",Cancelled by Driver,"""CID3381228""",Auto,Central Secretariat,Panchsheel Park,5.3,,,,1.0,Customer related issue,,,,,,,
2024-10-06,07:16:07,"""CNR5420144""",Completed,"""CID6128765""",Auto,Chandni Chowk,Gurgaon Sector 56,8.0,39.0,,,,,,,578.0,42.27,4.6,4.5,UPI
2024-11-20,20:31:56,"""CNR9626202""",Cancelled by Driver,"""CID8391635""",Go Sedan,Panipat,Vaishali,6.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-22,09:40:35,"""CNR3629934""",Completed,"""CID5883238""",Go Mini,Ghaziabad,Ashok Vihar,7.4,23.5,,,,,,,1779.0,28.92,4.7,4.7,UPI
2024-07-25,14:49:03,"""CNR7489992""",Cancelled by Driver,"""CID5120866""",Go Sedan,Panchsheel Park,Rajiv Chowk,7.7,,,,1.0,More than permitted people in there,,,,,,,
2024-02-09,05:41:07,"""CNR4495501""",Cancelled by Driver,"""CID2670796""",Bike,Gurgaon Sector 29,Akshardham,10.0,,,,1.0,Customer related issue,,,,,,,
2024-09-09,05:59:33,"""CNR9418471""",Incomplete,"""CID4768193""",Bike,Shastri Nagar,Pitampura,5.4,27.3,,,,,1.0,Other Issue,457.0,14.82,,,Cash
2024-02-13,09:08:53,"""CNR6934534""",Cancelled by Driver,"""CID4420098""",Premier Sedan,Mandi House,Shivaji Park,8.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-16,16:33:39,"""CNR6575408""",No Driver Found,"""CID3709657""",Auto,Malviya Nagar,Manesar,,,,,,,,,,,,,
2024-01-23,18:15:16,"""CNR2483343""",Cancelled by Customer,"""CID8566911""",Premier Sedan,Nirman Vihar,Jahangirpuri,9.7,,1.0,AC is not working,,,,,,,,,
2024-05-24,17:17:45,"""CNR9548058""",Cancelled by Driver,"""CID9681493""",Go Sedan,Mehrauli,Janakpuri,6.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-27,09:39:45,"""CNR9753024""",Completed,"""CID8198556""",Bike,Saket A Block,Inderlok,14.6,34.4,,,,,,,742.0,28.03,4.3,4.6,Debit Card
2024-01-21,11:12:40,"""CNR7593883""",Completed,"""CID7333500""",Go Sedan,Sadar Bazar Gurgaon,Narsinghpur,12.8,19.9,,,,,,,416.0,15.5,4.6,4.6,UPI
2024-11-06,20:36:37,"""CNR2345983""",Cancelled by Driver,"""CID1766995""",Premier Sedan,Gwal Pahari,Karkarduma,8.3,,,,1.0,More than permitted people in there,,,,,,,
2024-07-28,13:29:21,"""CNR8528798""",Incomplete,"""CID5820729""",Auto,Netaji Subhash Place,Saket,2.1,23.1,,,,,1.0,Other Issue,441.0,7.55,,,UPI
2024-10-13,21:32:57,"""CNR4184593""",Completed,"""CID6056828""",Premier Sedan,Gurgaon Sector 56,Ambience Mall,6.8,28.4,,,,,,,157.0,12.52,4.3,4.5,UPI
2024-04-26,05:07:03,"""CNR1219178""",Incomplete,"""CID3228072""",Bike,Nirman Vihar,Hauz Rani,9.7,15.1,,,,,1.0,Other Issue,444.0,7.4,,,Cash
2024-10-14,21:45:21,"""CNR6056850""",Cancelled by Customer,"""CID4227342""",Auto,Lok Kalyan Marg,Aya Nagar,17.5,,1.0,Driver asked to cancel,,,,,,,,,
2024-12-10,09:21:32,"""CNR2523770""",Completed,"""CID9890664""",Go Mini,Sushant Lok,Mandi House,8.7,27.2,,,,,,,308.0,10.01,4.5,4.6,Uber Wallet
2024-02-24,14:43:01,"""CNR3402297""",No Driver Found,"""CID9560633""",Go Sedan,Jasola,Dwarka Sector 21,,,,,,,,,,,,,
2024-04-16,20:12:21,"""CNR9848391""",No Driver Found,"""CID9593122""",Go Mini,Chanakyapuri,Karol Bagh,,,,,,,,,,,,,
2024-08-01,06:12:54,"""CNR9843847""",Completed,"""CID6799716""",Go Sedan,Ramesh Nagar,Jasola,9.8,43.5,,,,,,,875.0,6.58,4.7,4.3,UPI
2024-08-30,13:01:09,"""CNR9882873""",Completed,"""CID8325267""",Go Mini,Kherki Daula Toll,Paschim Vihar,4.4,28.3,,,,,,,423.0,3.13,4.5,4.5,UPI
2024-06-08,15:56:03,"""CNR5560865""",Completed,"""CID6423181""",Go Sedan,Qutub Minar,Udyog Vihar Phase 4,4.4,40.0,,,,,,,520.0,8.29,4.6,4.8,Cash
2024-10-12,22:17:11,"""CNR9290301""",Cancelled by Driver,"""CID2081725""",Uber XL,Chanakyapuri,Shivaji Park,6.2,,,,1.0,More than permitted people in there,,,,,,,
2024-01-10,09:07:32,"""CNR3975100""",Cancelled by Driver,"""CID5310645""",Bike,Punjabi Bagh,Kirti Nagar,8.9,,,,1.0,Customer related issue,,,,,,,
2024-08-19,14:35:30,"""CNR2281778""",Completed,"""CID6867844""",Bike,INA Market,Ashram,4.4,27.9,,,,,,,299.0,29.13,4.2,4.7,Uber Wallet
2024-04-21,22:44:52,"""CNR5872480""",Completed,"""CID3418844""",Go Mini,Maidan Garhi,Chandni Chowk,9.5,33.4,,,,,,,523.0,16.91,4.0,4.6,Cash
2024-11-03,11:21:49,"""CNR1647914""",Completed,"""CID2149184""",Premier Sedan,Yamuna Bank,Rohini East,12.2,42.1,,,,,,,1521.0,37.22,4.2,4.2,Cash
2024-11-14,04:10:59,"""CNR5241207""",Completed,"""CID7589636""",Bike,Greater Kailash,Barakhamba Road,10.7,37.3,,,,,,,213.0,13.08,4.1,3.7,UPI
2024-03-08,19:11:34,"""CNR9922655""",Completed,"""CID4039643""",Auto,IMT Manesar,Anand Vihar,2.3,33.8,,,,,,,357.0,48.3,4.2,4.9,Debit Card
2024-03-25,13:07:46,"""CNR8827110""",Completed,"""CID6539399""",Auto,Ghaziabad,Ashram,4.3,37.8,,,,,,,124.0,9.76,3.3,4.1,Cash
2024-02-11,22:29:36,"""CNR3752067""",Cancelled by Driver,"""CID3127976""",Bike,Vaishali,Noida Sector 18,8.4,,,,1.0,More than permitted people in there,,,,,,,
2024-09-19,17:49:03,"""CNR3616531""",Completed,"""CID3574429""",Auto,Vinobapuri,Rohini,9.1,18.3,,,,,,,238.0,47.29,4.6,4.7,UPI
2024-07-12,16:39:57,"""CNR8412946""",Cancelled by Driver,"""CID7723858""",Go Mini,Nawada,Hero Honda Chowk,8.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-02,18:38:50,"""CNR5054883""",Completed,"""CID3590166""",Premier Sedan,Karol Bagh,IFFCO Chowk,13.7,42.5,,,,,,,668.0,2.39,4.2,3.7,Cash
2024-04-16,15:05:16,"""CNR1105377""",Completed,"""CID9150498""",Bike,Mandi House,IIT Delhi,11.5,35.7,,,,,,,320.0,20.19,4.7,4.8,Uber Wallet
2024-03-28,12:22:52,"""CNR9913786""",Completed,"""CID3029812""",Bike,DLF Phase 3,Manesar,13.2,25.1,,,,,,,850.0,23.82,4.2,3.1,UPI
2024-08-20,04:59:51,"""CNR8155318""",Completed,"""CID7252841""",Premier Sedan,Kalkaji,Greater Noida,12.5,26.2,,,,,,,260.0,5.21,4.6,4.6,UPI
2024-03-03,05:58:36,"""CNR5848280""",Cancelled by Driver,"""CID6023570""",Premier Sedan,Pulbangash,IGNOU Road,8.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-06-04,11:49:07,"""CNR7260260""",Completed,"""CID5938461""",Go Sedan,GTB Nagar,Keshav Puram,2.8,39.8,,,,,,,425.0,9.52,3.7,4.2,UPI
2024-06-21,10:56:24,"""CNR5548380""",Cancelled by Driver,"""CID5587657""",Go Mini,Vidhan Sabha,Kherki Daula Toll,6.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-22,14:44:29,"""CNR5603777""",Completed,"""CID4065996""",Auto,Hauz Khas,Mandi House,12.8,32.9,,,,,,,495.0,18.94,3.5,4.1,Cash
2024-12-24,15:12:07,"""CNR5523985""",Completed,"""CID5272675""",Auto,Lok Kalyan Marg,Mayur Vihar,12.7,36.7,,,,,,,264.0,13.39,3.2,4.2,UPI
